Heart,11280,643226,100507421,23281,221806,253017,27122,283310,58498,4635,23171,5318,115701,10289,199699,10021,57699,23676,10518,387680,1047,55353,57057,137814,285025,1482,9910,10529,7139,65268,845,2257,7381,254428,130827,23566,5322,2626,647286,144809,729,4878,27231,8707,2702,4902,57467,4607,5160,30819,137902,7484,283383,57369,27254,282996,3270,5066,54205,26548,100820829,4624,1896,291,27302,8988,128486,153,353116,4707,121130,56961,51725,400258,26493,201140,4702,4697,4694,51086,6910,100130827,646643,4706,374569,6262,91807,51422,6508,70,1397,6445,343263,6331,23417,4190,196410,51778,83875,11173,10699
Artery,11280,3672,3351,1462,59,4969,83643,4919,2444,388630,64129,54751,6876,57194,84168,25902,23012,119587,644538,94274,4916,5740,84620,4958,4162,26508,9096,54829,1282,7188,1284,1286,81578,2331,59352,158062,81849,4240,1842,1953,10234,775,58189,3741,1396,4052,420,56911,7052,283349,54805,2702,414332,3490,9242
Heart,11280,5334,23281,253017,6389,4633,6336,4634,7384,5318,10289,199699,9213,132228,23676,401036,28969,55353,682,1000,9927,7168,2318,285025,1482,645745,57644,10529,8128,2805,8817,10627,112817,7139,845,1410,4967,8736,9172,5137,254428,647286,9791,51660,2700,27231,8707,1666,1573,4607,5160,79933,4726,282996,3270,26548,50,100820829,84675,4625,57451,291,1349,27129,150084,8988,128486,8048,56950,27063,165904,10611,150572,100288413,1375,4694,51086,440567,2170,3032,6262,9377,64091,2274,80206,6508,70,6345,6546,11163,376132,5350,1160,6445,5019,6331,7137,23417,4190,51778,9215
Artery,11280,55295,81,140606,10797,51119,10398,7094,4919,2444,388630,64784,6093,6876,3371,104,10129,85407,412,1004,4908,51196,57801,182,4162,11034,7881,552,5747,221935,4059,81532,79649,10054,26224,4854,387763,23760,285671,57583,4026,83857,7145,7052,283349,2098,114897,80303,5165,463,3678,8848,57154,3351,388,9244,59,9048,339745,51285,2303,25932,2296,7373,25802,203260,9159,389125,6451,1466,6915,1465,6237,55617,147906,644538,11252,5592,94274,4916,26030,10580,8470,9096,79974,83892,5023,7871,253827,23648,9068,9948,347902,25923,3741,9457,10974,54805,23493,55151,3717
Brain,11280,253559,5149,8543,170961,10716,885,9956,10439,118427,5602,145581,57497,29106,154790,23072,3798,84435,6620,121256,6857,63939,253152,253314,5575,642968,9355,57628,2892,64168,26289,9478,6096,59350,84539,9783,27012,5999,2903,57795,389812,402381,9840,6323,145773,22895,22891,9568,136227,4675,4674,10718,84894,84968,11281,6853,3787,3788,758,7447,23207,5274,53822,11069,147381,26047,11122,3747,3356,222553,404037,1996,146664,9229,7533,25830,27133,26033,221074,83851,25758,2566,57586,2743,348980,613212,57528,815,283576,4900,23101,55450,200407,8507,1123,1496,4747,4741,4897,10368,27091
Brain,11280,222183,84530,10472,157848,56934,146713,27255,56253,1159,4661,440829,85455,51807,130733,81559,114805,2035,5649,25837,4884,8497,83698,642597,57512,57144,93664,6860,3751,127833,84911,9196,85508,283554,8822,5570,3975,30813,6326,64106,23255,773,10893,80036,440730,2893,25925,117532,869,2559,2115,5080,814,146325,643866,343472,56751,138307,3746,51305,84465,341880,55636,9369,2898,4761,90525,4760,375567,56098,285888,9515,2020,340260,85416,25806,7074,6014,4081,57679,729665,266727,3445,3736,54769,53616,56884,2911,284339,2914,123591,57732,7547,84107,7545,1124,7546,146429,3760,2563,134829
Brain,11280,1142,4340,388336,28996,57471,222166,1783,57698,9638,6900,8502,93107,58473,105,122060,729330,414152,7143,50859,58476,5305,79870,84504,84440,23620,644139,85315,79957,6538,2670,6121,5860,283999,6579,285800,4166,10715,1267,23630,9865,2246,219527,6531,1902,154215,4155,400961,30812,118738,3763,81628,6094,201780,123606,116448,4504,10215,221458,57626,55861,7054,3707,442117,55026,5375,3166,85445,5979,2849,4336,60484,375704,64077,116154,80763,8537,80227,27023,90933,79966,130132,6285,728276,84722,4010,56650,730130,91369,338645,440097,115584,55314,8153,2741,92737,347475,57571,29119,126661,9448
Brain,11280,55879,135152,114824,2906,6664,219670,55997,408263,7857,181,4062,114792,56849,22987,2637,64111,94235,10381,6623,340529,84634,645974,644139,148281,390259,6538,2670,6121,200728,283953,259236,64211,1258,388015,115827,728116,151790,326,5367,50512,219527,54551,345630,6658,799,6656,6335,22876,9227,402117,2556,6870,4675,116448,266812,129521,50632,9001,3266,1745,43,1746,170261,59336,59335,1993,2897,7345,794,9143,26529,26530,84109,3060,387129,9427,27023,219409,100507341,58157,137970,728276,2567,3062,116,7425,2691,285093,338645,3067,9077,80319,9718,8153,2742,92737,57084,57687,114788,387804
Brain,11280,5129,333,4340,10507,220416,57471,222166,284293,9638,6900,135924,8502,58473,118442,122060,56896,134391,58476,5305,4821,10284,89853,140,23232,84504,23632,20,9705,85315,1838,79957,124222,2670,23621,79152,4099,8871,3218,2263,2824,1267,3231,81551,154215,9770,2342,4155,400961,118738,116173,123606,22933,54443,55861,51555,27242,7018,27181,9771,85445,9514,23446,5653,8682,4336,5046,54209,60484,56895,57165,7368,64077,9053,54149,8537,54033,118611,65108,2861,90933,6285,114793,84722,2123,23241,5354,745,56650,91369,256472,54893,115584,66008,7846,55314,8153,150356,5638,57571,29119
Artery,11280,55295,81,84904,387882,140606,152330,1464,10398,7094,4919,388630,64784,6093,6876,3371,104,10129,85407,1004,4908,26032,57801,182,4162,11034,3624,10912,7881,552,221935,10231,4059,79649,10054,4854,387763,285671,57583,4026,7145,7052,283349,2701,2098,56937,114905,3490,80303,5358,5165,463,3678,3351,2300,388,9244,59,3398,339745,51285,80781,2303,25932,2296,7373,25802,646962,3227,3708,389125,6451,1466,6915,6237,55617,147906,644538,11252,5592,94274,4916,26030,126374,8470,9096,79974,4642,83892,5023,253827,347902,25923,3741,9457,10974,5549,23493,219,337876,3717
Brain,11280,5129,643965,1142,4340,127687,28996,57471,222166,57698,9638,144811,6900,1298,8502,93107,58473,118442,105,122060,84735,729330,114792,50859,58476,5305,79870,84504,23620,23632,644139,79957,6538,2670,6121,5860,283999,4099,8871,6579,285800,4166,10715,1267,23630,9865,2246,219527,6531,2653,4155,729025,400961,3763,3766,81628,6094,201780,123606,116448,10215,221458,57626,55861,51555,3707,220382,55026,5375,85445,5979,4336,60484,375704,64077,80763,8537,6571,118611,80227,27023,90933,130132,83475,6285,728276,84722,56650,730130,91369,338645,440097,115584,55314,8153,2741,92737,347475,57571,29119,126661
Brain,11280,770,10900,55884,8543,885,23542,10439,116443,324,220164,221687,26012,10675,23467,29106,2290,1501,108,3798,29844,57524,7143,9256,219736,6620,399668,389941,8525,642968,9355,4294,344901,94097,29114,84446,2823,140767,23204,7101,11170,6529,114794,55643,10522,5064,3780,55079,145773,2556,2555,3984,25924,10718,56917,6854,6853,50944,9751,758,5274,53822,11069,1745,53358,3747,23349,126567,222553,150726,547,3423,4133,51560,29993,1816,40,4915,342977,2571,221074,51760,374875,4130,83733,2596,57528,1463,815,163404,57338,23101,55450,9317,200407,23413,1496,57030,26059,27091,375057
Brain,11280,643965,23097,135152,64881,5101,27087,388336,28996,57471,222166,1783,57698,254263,9738,6900,26012,23467,9429,219287,118442,105,122060,84735,114792,7143,50859,5305,1826,84504,20,93377,5455,165257,84978,5860,63827,283999,6579,7681,11141,285800,50508,2824,164633,94015,1267,64399,65217,11170,2246,3433,1902,154215,3780,51125,400961,55079,30812,118738,627,11275,116448,10215,375612,387911,221458,8577,55861,51555,83552,51704,11069,8739,23321,158511,63974,116154,4685,118611,2861,130132,619207,121601,5027,84722,4142,51148,745,443,91369,50674,286204,23239,54886,22843,55314,59283,5803,5158,9448
Brain,11280,885,23542,6373,93145,150946,221687,26012,10675,57642,29106,4062,84439,6506,2290,1501,6507,108,64067,3798,284434,29844,7143,388585,219736,6620,11033,165257,63827,727800,9355,23576,94097,116135,2823,220296,57348,7101,23209,11170,6529,114794,117,286183,128414,57795,10522,5064,3780,55079,2556,2555,4504,25924,375612,10718,56917,6853,50944,53919,9751,758,53822,220382,230,11069,53358,3747,126567,222553,158511,547,3423,116154,265,1816,40,4915,342977,221074,51760,374875,83733,2173,575,165215,5995,23418,1463,815,5764,440097,398,23101,55450,9317,5803,150209,23413,1496,27091
Brain,11280,9283,482,222537,64850,5121,150946,167410,23043,84867,84439,10768,10636,6506,5445,6507,4038,361,64067,23551,2788,79870,2262,8601,23620,414149,340120,79006,5456,63827,501,84152,23576,94097,23205,390205,220296,54112,57348,5153,9865,7101,1103,23209,83876,10858,117,286183,8303,6657,28316,116372,4693,7159,8787,2555,4504,2746,646658,53919,1363,135,6330,79781,2560,3208,1750,84466,9480,158511,26207,375704,5530,1812,168002,4915,23415,9211,91768,2565,338567,63982,1325,83733,4935,165215,53342,79734,286204,654429,85439,6017,2913,202151,5803,84249,6496,4160,27092,79085,5596
Brain,11280,84623,9293,5173,6664,64850,729956,10479,84679,414328,167410,84867,10768,57699,9495,361,10683,64067,1949,24141,1002,22987,2788,23154,388394,2262,8601,23620,340120,5582,7480,5456,2774,120114,83550,54550,57348,27328,7101,23209,777,10858,3362,117,389197,132204,128414,116372,400745,11061,85397,30820,3352,2558,2557,84062,340596,2746,3814,347733,100131244,134548,10777,2560,2850,3358,57554,347730,11255,79012,1812,7471,6866,1814,3617,9381,168002,196500,23415,140679,2572,91768,4986,2565,386618,11023,338567,2830,25907,4935,344758,404217,54886,7067,3739,85439,1690,389075,6496,27092,5596
Brain,11280,9283,28996,482,222537,222166,64850,57698,5121,253982,84867,219287,58473,6506,1501,4303,84735,23551,2637,50859,2788,5305,79870,2262,84504,84440,8601,23620,93377,6539,79006,5860,63827,283999,84152,6579,94097,285800,10715,390205,79885,220296,54112,57348,5153,9865,1103,23209,11170,54329,10858,2246,1902,28316,8787,30812,3766,81628,6094,116448,4504,10215,646658,51704,135,3707,220382,6330,3208,84466,158511,375704,11255,116154,1813,6572,168002,23415,91768,221074,2830,63982,1325,83733,4935,51148,91369,404217,610,79734,3443,25769,23239,654429,85439,6017,2913,84249,27092,9448,5596
Artery,11280,8515,4256,22801,83690,152330,11248,10875,5627,93166,4016,10516,222663,2487,84168,23012,26032,221749,83872,4628,3485,84620,6769,4958,151449,2131,50507,1012,81578,4240,112609,55022,977,4054,5154,4052,4053,2202,11010,114898,390664,56937,79750,3490,5358,100288695,89796,89797,1462,4969,4627,8516,2621,96626,1404,7166,2296,4881,54751,7373,2006,63976,200150,165,4982,147,8997,145864,2569,6915,389558,119587,5592,5740,5739,60598,11060,633,55559,89822,23641,6649,79783,23213,56125,55107,54829,4642,1295,64094,1296,2331,59352,1953,3693,5311,7058,176,83604,5099,80731
Heart,11280,6271,23281,253017,6389,4633,4634,7867,7384,253512,5318,10289,199699,132228,23676,401036,28969,401265,682,1000,9927,7168,9194,285025,1482,645745,57644,10529,2805,400916,93058,8817,7139,845,1410,4967,9172,5137,254428,130827,1346,647286,345557,51660,2700,8707,1666,255798,57467,146862,4607,5160,6939,137902,27254,55975,282996,3270,26548,50,100820829,4625,57451,291,1349,27129,8988,128486,2110,51725,3945,8048,56950,1375,4694,51086,2170,3032,4706,6262,91807,9377,64091,2274,80206,152926,6508,70,6546,8528,376132,5350,1160,6445,5019,6331,7137,23417,4190,51778,83875
Artery,11280,5320,1462,4969,4239,153218,83643,2444,388630,80781,1404,54751,101928788,165,4982,84168,2307,343450,1466,6915,4908,25902,119587,7076,94274,90865,5740,84620,4958,633,390243,26508,9096,54829,1282,1286,2331,26577,59352,1953,3075,3693,10234,58189,3741,79960,1396,7058,420,56911,7052,2202,219348,3490,1240,114897,9242
Artery,11280,55295,81,84904,387882,152330,1464,7094,4919,388630,64784,6093,6876,104,57194,10129,85407,10766,1004,4908,26032,57801,182,4162,9828,11034,7881,221935,10231,4059,81532,79649,10054,4854,387763,23760,79785,285671,57583,4026,7145,7052,283349,2701,56937,114905,3490,4603,80303,5165,25777,463,3678,57154,3351,388,9244,59,3398,339745,51285,80781,2303,25932,2296,7373,57558,63976,25802,389125,6451,1466,6915,55617,147906,644538,5592,94274,4916,4209,26030,126374,8470,9096,344558,79974,83892,5023,253827,347902,25923,3741,9457,10974,5549,176,23493,337876,83604,10290,3717
Artery,11280,130497,123036,8515,4256,22801,285203,83690,133396,8404,152330,23189,11248,10875,93166,4016,358,10516,222663,26032,221749,83872,4628,3485,84620,4958,151449,152,2669,2131,8510,50507,1012,2078,81578,4240,112609,55022,977,84102,4054,4052,4053,420,2202,11010,114898,9645,79750,3490,5358,3598,100288695,1462,4969,4239,3680,4627,8516,23324,387758,2303,7166,2296,4881,54751,7373,2006,63976,200150,165,146,4982,147,145864,2569,6915,119587,5592,5740,5739,60598,11060,633,55559,89822,23641,6649,23213,56125,55107,54829,64094,59352,1953,3693,5311,7058,57188,5099,11259
Heart,11280,643226,9086,6271,23281,253017,27122,283310,648791,58498,285489,4635,115701,10289,199699,10021,23676,10518,55353,92346,57057,137814,1482,8074,645745,5730,9910,10529,286336,7139,65268,845,2257,7381,254428,130827,23566,5322,2626,1346,647286,144809,4878,27231,4902,57467,4607,30819,137902,27254,3270,5066,54205,26548,100820829,4624,1349,27129,27302,150084,2740,8988,128486,3316,353116,4707,121130,56961,51725,400258,26493,201140,27063,4702,4697,4694,51086,6910,100130827,254552,646643,4706,374569,90139,22921,6262,91807,64091,6508,70,1397,376132,9719,343263,6331,196410,51778,83875,11173,10699,348093
Heart,11280,9086,6271,23281,253017,6389,4633,4634,7867,7384,5318,10289,199699,132228,23676,142685,401036,1339,28969,401265,682,1000,7168,9194,285025,1482,645745,57644,10529,2805,3418,400916,93058,8817,7139,388591,845,2257,9172,5137,254428,130827,1346,647286,51660,2700,1537,1666,255798,57467,4607,3764,5160,6939,57017,51295,4726,282996,3270,100820829,4625,57451,291,1349,27129,4709,8988,161247,128486,3945,8048,56950,165904,1375,4694,51086,2170,4706,7093,6262,91807,9377,64091,2274,80206,152926,6508,70,283927,55260,153769,8528,376132,5350,1160,6445,6331,7137,4190,51778,83875
Brain,11280,440279,10220,83741,26232,10633,27087,28996,94122,222166,64850,23542,324,150946,220164,654231,26012,10675,51020,9362,6506,1501,10683,64067,1337,3798,29844,1002,7143,3800,6623,9256,1826,23620,219736,414149,93377,165257,63827,501,9355,6579,94097,116135,2823,54550,9865,83259,7101,23209,65217,11170,6529,114794,10814,286183,9699,6656,6657,10522,5064,3780,146167,155185,400961,55079,30820,116448,4504,25924,10215,375612,56917,148014,131149,50944,53822,220382,3166,11069,50801,54958,375704,116154,4915,342977,79966,7476,386618,374875,83733,54886,338645,1463,55450,5803,150209,23413,1496,9448,375057
Heart,11280,643226,9086,6271,23281,253017,27122,283310,58498,285489,4635,115701,199699,10021,23676,2199,10518,401265,57105,55353,57057,285025,1482,8074,645745,9910,10529,7139,65268,845,2257,7381,254428,130827,94031,145173,5322,2626,647286,4878,27231,4879,4902,1573,57467,4607,57646,100130613,30819,137902,79933,282996,3270,10763,5066,54205,26548,100820829,84675,4624,291,27302,150084,8988,128486,3316,353116,121130,56961,51725,201140,27063,165904,51086,6910,100130827,2170,646643,4706,374569,26577,2022,6262,91807,64091,51422,6508,70,1397,6546,9719,1145,343263,6331,4190,196410,51778,83875,11173,10699,348093
Heart,11280,9086,6271,23281,253017,6389,4633,4634,27089,7867,7384,253512,5318,199699,9213,132228,23676,401036,401265,682,1000,9927,7168,285025,1482,645745,57644,10529,2805,400916,93058,8817,7139,388591,845,1410,4967,9172,5137,254428,55208,1346,647286,51660,2700,27231,1666,255798,57467,4607,5160,6939,51295,27254,79933,4726,282996,3270,26548,100820829,4625,57451,291,1349,27129,8988,128486,2110,153,3945,8048,56950,4702,1375,4694,51086,2170,4706,6262,91807,9377,64091,2274,80206,152926,6508,11155,70,6345,6546,8528,376132,5350,1160,6445,6331,7137,23417,4190,51778,83875
Brain,11280,10220,83741,3823,26232,10633,27087,28996,94122,222166,64850,23542,57698,324,167410,654231,10675,4062,51020,93107,9362,1501,10683,64067,1337,3798,29844,1002,7143,3800,6623,1826,23620,219736,84628,10882,414149,1837,93377,165257,63827,501,9355,6579,94097,2823,54550,728116,57348,83259,7101,23209,65217,11170,2246,114794,9699,128414,6657,28316,10522,5064,3780,146167,3822,155185,400961,30820,116448,4504,25924,10215,375612,56917,148014,53822,220382,3166,11069,50801,54958,375704,116154,4915,342977,54498,79966,386618,374875,83733,285093,338645,221044,85439,55450,5803,150209,23413,1496,9448,375057
Brain,11280,5129,643965,333,4340,282775,10507,220416,57471,222166,79817,284293,9638,6900,135924,8502,1133,58473,118442,105,122060,84735,56896,58476,5305,4821,89853,23232,84504,23632,20,9705,85315,1838,79957,124222,2670,23621,79152,4099,8871,2263,2824,94015,1267,3231,81551,154215,9770,2342,4155,118738,116173,10314,3306,123606,22933,54443,55861,51555,27242,7018,9771,85445,9514,23446,5653,8682,4336,5046,60484,56895,57165,7368,64077,9053,8537,54033,65108,2861,6285,114793,84722,2123,23241,5354,3996,745,56650,256472,11342,54893,115584,66008,7846,55314,150356,5638,57571,29119,133121
Artery,11280,130497,123036,8515,4256,22801,285203,83690,133396,8404,152330,23189,11248,10875,5627,93166,4016,348174,10516,222663,2487,23012,26032,221749,83872,4628,84620,6769,4958,151449,152,2131,50507,1012,2078,81578,4240,112609,55022,4054,4052,4053,420,2202,11010,114898,56937,80310,79750,3490,5358,100288695,93649,89797,4969,3680,4627,8516,23324,96626,387758,7166,2296,4881,54751,7373,2006,63976,200150,165,146,4982,147,8997,2569,6915,2869,119587,5592,5740,11060,633,55559,89822,23641,6649,56125,57542,55107,54829,112574,64094,8654,59352,1953,7068,5311,83604,57188,5099,11259
Heart,11280,100507421,23281,221806,253017,27122,283310,58498,4635,23171,5318,115701,199699,10021,10518,9423,401265,387680,55353,57057,137814,285025,1482,645745,9910,10529,7139,65268,845,2257,7381,254428,130827,23566,145173,5322,2626,647286,4878,27231,8707,2702,4902,162494,1573,57467,4607,100130613,30819,137902,27254,282996,3270,10763,5066,54205,26548,100820829,84675,4624,1896,291,27302,150084,8988,128486,353116,121130,56961,51725,201140,27063,4697,51086,6910,100130827,646643,4706,374569,90139,6262,91807,64091,51422,3741,488,6508,70,1397,6546,376132,1145,343263,6331,4249,196410,51778,3419,11173,10699,348093
Artery,11280,55295,81,4886,79901,54843,387882,6423,152330,4919,388630,64784,6093,6876,104,85407,10140,412,1311,1004,4908,4488,256158,57801,182,4162,11034,7881,552,1112,10231,1730,4059,79649,10054,26224,4854,387763,285671,57583,4026,7145,283349,2098,114905,3726,80303,5165,4889,463,8848,117583,388,9244,59,3398,339745,83643,23284,6474,51285,2303,25932,2296,7373,25802,23052,3228,3227,5906,389125,6451,1466,6915,55617,644538,5592,94274,4154,4916,26030,126374,8470,143098,9096,10495,79974,26040,5023,64093,253827,57007,9068,347902,25923,9457,5549,23493,219,83604,3717
Artery,11280,51450,130497,123036,8515,4256,22801,83690,133396,8404,152330,23189,11248,10875,93166,9423,4016,358,10516,222663,221749,83872,4628,84620,151449,152,2131,8510,2078,81578,4240,112609,55022,977,6581,4054,4052,4053,2202,1727,5998,11010,114898,56937,9645,56172,79750,3490,5358,3598,100288695,93649,2590,89797,4969,4239,3680,4627,8516,387758,80781,1404,2303,25932,7166,2296,4881,54751,7373,2006,63976,200150,165,146,147,8997,145864,2569,6915,389558,29995,5592,56262,5739,11060,633,89822,23641,6649,23213,56125,57542,55107,4642,64094,59352,3690,5311,57188,5099,11259
Heart,11280,9086,8050,6271,253017,6389,4633,4634,7867,7385,7384,253512,5318,9213,132228,23676,5817,28969,401265,55353,1000,9927,7168,9194,10402,1482,10529,2806,2805,3418,7139,845,1410,4967,647286,9791,51660,2700,27231,146167,1537,1666,1573,57467,146862,4607,5160,27254,3270,54205,26548,100820829,4719,57451,291,1349,5250,27129,150084,128486,2110,153,3945,23530,8048,56950,27063,165904,10611,4704,1375,51086,2170,3032,4706,1738,6262,9377,27309,64091,92259,148252,2274,80206,6508,70,6345,6546,11163,8528,5350,1160,6445,5019,9131,6331,7137,23417,4190,51778,9215
Heart,11280,643226,9086,23281,221806,253017,27122,283310,58498,4635,5318,115701,10289,199699,10021,23676,10518,9423,401265,1047,57105,55353,92346,57057,285025,1482,645745,9910,10529,7139,845,7381,130827,23566,5322,2626,647286,345557,729,2700,4878,27231,4902,57467,4607,5160,30819,137902,283383,57369,27254,79933,282996,10763,5066,54205,26548,100820829,84675,4624,27302,150084,442721,8988,128486,353116,121130,56961,8048,201140,27063,165904,6910,100130827,2170,10170,646643,4706,374569,6262,91807,64091,51422,488,6508,70,1397,6546,376132,1145,343263,6331,4249,4190,196410,51778,83875,3419,11173,10699,348093
Artery,11280,2046,463,8639,2590,87,3351,55852,5074,1462,59,9048,10797,4969,649,4239,5139,3400,83643,2444,388630,80781,1404,2034,25932,54751,6876,387496,101928788,2006,3371,165,57194,4982,9159,84935,84168,170689,6915,4908,25902,7076,388121,1903,94274,90865,182,5740,7223,4162,60598,3624,633,1503,23213,26508,9096,25825,344558,1282,83892,1284,81848,2331,59352,4240,9469,8611,977,1306,3690,58189,79960,5322,5154,10272,4052,7058,84662,11163,7052,1909,64943,9645,2702,22856,3490,22875,56999,1240,4603,114897,9242,11095
Artery,11280,55295,81,10797,152330,51119,1464,7094,4919,388630,64784,6093,6876,3371,104,10129,85407,412,51715,1004,4908,182,4162,11034,7881,552,5747,221935,10979,79649,10054,26224,4854,387763,23760,285671,57583,4026,7145,7052,283349,2098,114905,4603,80303,5165,463,3678,57154,3351,388,9244,59,3398,339745,51285,80781,2303,25932,2296,7373,25802,646962,23052,9159,3708,5906,389125,6451,1466,6915,1465,55617,147906,6251,644538,5592,94274,4154,4916,26030,10580,8470,9096,10495,344558,79974,83892,5023,253827,23648,9068,9948,347902,25923,9457,10974,55084,23493,219,3717
Brain,11280,440279,83741,26232,10633,28996,94122,64850,23542,377630,6373,57698,324,441873,220164,167410,101929983,654231,10675,4062,9362,1501,114,361,10683,64067,3798,392197,342931,1002,7143,3800,1826,219736,10882,93377,165257,63827,6579,94097,2823,54550,7101,23209,65217,11170,114794,125997,28316,10522,146167,399939,729250,155185,400961,55079,649137,100129053,338879,116448,4504,25924,10215,375612,56917,148014,448831,220382,11069,441581,100288801,158511,116154,4685,57093,642612,283116,265,129868,4915,342977,653192,390445,170825,79966,374875,83733,729974,285093,286204,338645,221044,85439,441871,55450,5803,65122,23413,1496,391002,375057
Brain,11280,2044,146206,5100,135152,64881,27087,388336,341019,254263,324,220164,26012,23467,149111,5217,4062,26251,9362,478,266722,55061,131034,66004,55653,5582,399668,10501,84929,5578,8525,165257,1740,4294,81849,2258,2890,164633,64399,27319,26289,7087,136288,29953,84687,10814,2904,79605,10522,10242,22903,3780,55079,3763,2558,11275,3350,84894,23544,8577,50944,83552,653404,4326,100287718,50801,286380,8739,161003,116986,146,5296,63974,56675,3423,55312,8936,58512,55800,5662,155066,51760,4753,4142,9722,50674,57419,285093,64748,9890,644150,815,22843,84303,59283,57338,23413,8507,57030,79085,375057
Brain,11280,5129,1142,333,4340,10507,28996,57471,5458,222166,1783,57698,9638,6900,8502,1133,58473,116534,122060,84735,56896,50859,58476,5305,4821,89853,23232,84504,23632,85315,79957,6538,6121,23621,5860,4099,8871,6579,7681,4166,94015,1267,23630,3231,9865,81551,2246,6531,1902,154215,9770,4155,400961,118738,3766,116173,81628,201780,123606,116448,221458,57626,54443,55861,51555,83552,50862,85445,5653,4336,5046,60484,57165,7368,9717,64077,8537,65108,2861,27023,90933,130132,6285,114793,5354,3996,56650,730130,91369,338645,115584,66008,55314,8153,150356,5638,92737,64579,57571,29119,133121
Brain,11280,770,55884,885,23542,10439,116443,324,220164,221687,23467,149111,6804,63908,9615,154790,6506,1501,6507,108,3798,29844,2785,6585,9256,6622,121256,644596,399668,6857,389941,642968,9355,29114,2823,140767,23204,11170,59350,114794,27012,5999,128414,10522,3780,55079,145773,2556,2555,9568,3984,401994,25924,10718,56917,6854,84894,6853,50944,758,5274,53822,11069,8739,53358,3747,23349,3356,222553,63974,3423,4133,51560,55800,29993,7533,1816,40,4915,342977,221074,51760,374875,283209,4130,2596,165215,57528,815,114798,55450,9317,200407,8507,1123,1496,57030,4897,26059,10368,375057
Brain,11280,387885,84264,9283,646951,222537,219670,64850,5121,150946,84332,84867,84439,1132,10636,1607,143162,6506,152789,361,284434,23551,2788,23154,2262,8601,23620,414149,340120,10936,6539,79006,5454,83855,5456,2774,63827,84152,390205,151790,220296,54112,5153,340146,7101,23209,83876,54329,6529,10858,8303,8787,11061,85397,654790,646658,135,1117,100131390,6330,10777,79781,161003,3208,1750,1770,84466,375704,221061,5530,26529,1812,168002,9915,23415,26206,91768,2565,100652824,146330,2830,127795,286207,63982,10846,165215,89765,404217,79734,286204,23418,25876,654429,100129128,85439,2913,84249,124274,27092,79085,5596
Artery,11280,55295,81,54843,387882,152330,1464,7094,4919,388630,64784,6093,6876,3371,104,85407,10766,1311,1004,4908,26032,182,4162,9828,11034,7881,4092,221935,10231,81532,79649,10054,4854,387763,285671,57583,4026,7145,7052,283349,56937,114905,3490,4603,80303,5358,5165,463,3678,8848,3351,388,9244,59,3398,339745,23284,6474,51285,80781,2303,25932,2296,7373,57558,25802,23052,3708,389125,6451,1466,6915,55617,147906,6251,644538,5592,94274,4154,4916,26030,126374,8470,9096,344558,79974,83892,5023,253827,9948,347902,25923,3741,9457,10974,5549,23493,219,337876,83604,3717
Brain,11280,440279,10472,56934,27255,56253,85455,326624,114805,1005,5649,6695,4884,862,83698,642597,57512,9350,647135,57144,93664,6860,3751,127833,117177,143425,124359,5570,30813,1016,6326,10888,339302,22999,64405,56143,23380,56140,25925,6456,869,2559,4992,2115,5080,6752,26052,1600,814,643866,6616,343472,3746,51305,84465,5801,55636,9369,2898,9315,81615,90525,29906,4978,4760,534,54207,375567,56098,285888,9515,23510,7074,386617,6014,57679,7783,3736,54769,53616,56884,10645,729877,2911,57460,27445,123591,5423,64795,23362,7547,84107,7545,1124,7546,100129480,10369,221336,3760,2563,134829
Brain,11280,55879,6750,7857,8973,1393,54331,2637,4808,23089,30010,29091,5063,390616,644596,22854,727857,7224,390259,441495,347549,256130,200728,283953,64211,59353,115827,523,5865,5367,60592,83259,8471,219527,54551,4922,799,11075,22876,146167,55605,440435,402117,2556,5178,140902,201780,6870,23544,266812,129521,11041,9001,55026,140689,238,147381,1745,43,2849,54511,170261,5122,3747,5020,1993,84889,794,9143,84109,387129,442425,27133,147670,100507341,114134,4986,58157,137970,728276,2567,283209,3062,116,2596,1392,551,84684,129684,9077,283576,29887,2741,2742,10687,2917,64579,4160,57084,57687,387804
Artery,11280,4071,285203,56129,56127,388630,467,387496,10129,84168,4908,25902,1903,4628,182,84620,3624,2669,11142,4240,9469,387763,84182,3075,285671,58189,5322,5154,8425,4052,84662,420,56911,7052,2202,219348,114898,503835,3490,1240,114897,9242,93649,2300,340596,5074,1462,4969,4239,283078,3400,83643,80781,1404,2303,54751,101928788,63976,2843,165,84935,2615,145864,2307,343450,119587,7076,11117,644538,51339,5592,90865,4916,5740,5739,633,89822,390243,56124,23213,26508,9096,54829,79974,1282,4642,1286,81848,2331,26577,1842,1306,10234,3690,3741,1396,7058,9497,1909,22856,6347
Brain,11280,222183,84530,100271715,90668,339488,1159,2905,85455,116983,326624,130733,64137,392862,9881,6511,392188,346702,8497,7732,283870,124842,9671,84911,144404,9196,8822,6534,161497,3975,2196,6326,343702,5816,400224,10842,23255,773,1305,8913,140710,2248,339302,10893,80036,9677,23380,440730,79955,117532,869,4992,5080,51764,57396,59351,10178,3746,51305,84465,341880,5801,2898,101669762,100131137,114088,90525,57582,285175,10612,29906,767,5015,9311,50614,390598,85301,2895,285888,9515,4185,85416,388228,57679,8786,7783,147664,26152,729665,5310,10645,2911,27445,284339,2914,123591,57732,7547,84107,146429,2563
